method,e2e_m,e2e_m,e2e_m,e2e_socp,e2e_socp,e2e_socp,linreg,linreg,linreg,nominal,nominal,nominal
k,10,15,20,10,15,20,10,15,20,10,15,20
2016-11-10,0.9659270247991634,0.9600440811082963,0.960045235522425,0.9082638123599716,0.9024677803428748,0.9025648217413411,1.1186660957705792,1.1222012226801126,1.1224876755744904,1.1617997544383658,1.1621945552138286,1.1621945552138286
2016-11-11,0.970902869842084,0.9659741795661015,0.9660777523768153,0.9083347166379437,0.9030956196033697,0.904702948457044,1.1176565308987145,1.1219738090062494,1.1222968671076772,1.1626741307055901,1.1629302006474393,1.1629302006474393
2016-11-14,0.9953067208144671,0.991245022682719,0.9918182045110906,0.9287545243473758,0.9242220551473035,0.9263615488897176,1.111763550104592,1.1191391774358388,1.1193934542639314,1.159015424469309,1.1591744099053816,1.1591744099053816
2016-11-15,0.9926170431812016,0.9885430920556172,0.9889038256557385,0.9259268383103754,0.9212677860632246,0.9234973275857126,1.1207174971017535,1.1271942677848616,1.12745640483131,1.1665796065609,1.1666372352400016,1.1666372352400016
2016-11-16,0.9833333681728327,0.9806735834315784,0.9808559273459664,0.911724202925878,0.9078582342988469,0.9114959664293666,1.119309419543456,1.1248632482810397,1.125123291871393,1.1682856267524608,1.1680181719166123,1.1680181719166123
2016-11-17,0.9839335288675608,0.9815293302466409,0.9816033961917412,0.9114787888251614,0.9077306420530693,0.9114675478418165,1.121753516992406,1.1269649618857114,1.127237899070273,1.174571581306954,1.1742345462462795,1.1742345462462795
2016-11-18,0.9817143877767021,0.9798943724827768,0.9800571503718433,0.9077054333667124,0.9043306992331446,0.9084356925743919,1.1150803278658248,1.1201773504931654,1.1204907562296527,1.1655311070960053,1.165185544491154,1.165185544491154
2016-11-21,0.9822830421959488,0.9804477846771503,0.9806799599814946,0.9090567547542309,0.905676067006358,0.9094132758558625,1.12472717230701,1.1302323955111289,1.130545550263354,1.1778602521678398,1.1772921965286112,1.1772921965286112
2016-11-22,0.9855340847441189,0.9838774812698867,0.9842258853748943,0.9117218552778966,0.908468042816237,0.9122849167541267,1.1277984685943465,1.1349614829212786,1.1352441610380892,1.1862594903418477,1.1854142918494026,1.1854142918494026
2016-11-23,0.9851071478755405,0.9825892443735393,0.9829472157137887,0.9098471904176783,0.9058401667697686,0.9114408715277146,1.1223004083392902,1.1294470252607853,1.129783476146736,1.1841971142753833,1.1833913822218265,1.1833913822218265
2016-11-25,0.9904894204201102,0.987154110755456,0.9876173563239945,0.9168330071363242,0.9123023728213301,0.9177768709513836,1.1323113139782284,1.1397551584578303,1.1400795702736073,1.192615467564432,1.1918512926779923,1.1918512926779923
2016-11-28,0.9874623460154216,0.9864854894670579,0.9870162375957704,0.9074071651845171,0.9044358028290572,0.9109760683370091,1.142650320203832,1.1485752399278883,1.1488749036839638,1.1950785784177809,1.1940998844839343,1.1940998844839343
2016-11-29,0.9972939516832078,0.9969504226300324,0.9973552606679077,0.9124965545974145,0.9097917039883655,0.9177687064614102,1.1417286015351105,1.148866423415341,1.1491818678521897,1.1943178475589313,1.1933154490932665,1.1933154490932665
2016-11-30,0.9896425692870167,0.9889455154082882,0.9896360524101888,0.9057504262165159,0.9028586505654413,0.9112142022364316,1.117273247235076,1.124838872974619,1.125202731752381,1.1747259150526301,1.1737377979220094,1.1737377979220094
2016-12-01,0.9899701708913292,0.9892610925618353,0.9903502377106257,0.9086916884226256,0.9060151480481552,0.9131835880510047,1.1103121408677867,1.1176050066505236,1.1180021507703748,1.1698373463910363,1.168938861083067,1.168938861083067
2016-12-02,0.9948800007671238,0.9937316002910288,0.9948317755472305,0.9144371656955471,0.91149284852526,0.9184869023096025,1.1183937777315274,1.1253149166202905,1.1256899334183121,1.1758015736444365,1.174864919590392,1.174864919590392
2016-12-05,0.9933748652290229,0.9919126158877174,0.9929238446331732,0.9112298514855885,0.9078725795748855,0.9161866633446314,1.120065324749509,1.126949726976556,1.1273319596016067,1.1764777969846947,1.175485876540709,1.175485876540709
2016-12-06,0.9905401637257115,0.9885055943659937,0.9895124867974127,0.9109340342784517,0.907241454399843,0.9149034055026333,1.1241303222888461,1.1306535546434617,1.131012910845346,1.1810863913276042,1.1800759323435177,1.1800759323435177
2016-12-07,0.9923978283961896,0.9897441124066078,0.9907567769720289,0.912113759483565,0.9078886296801175,0.9165497084656119,1.1337852012803906,1.1412614819518323,1.1416602962233577,1.1963461345148165,1.1950792551191833,1.1950792551191833
